Transaction_ID,Date,Customer_ID,Age,Gender,Category,Price_USD,Quantity,Total_Spend_USD,Discount_Pct,Payment_Method,Rating,Is_Repeat_Customer
TXN-11108,2025-02-16 14:00:00,CUST-7590,58,Male,Sports,61.47,4,245.88,5,UPI/NetBanking,5.0,1
TXN-11109,2025-02-16 15:00:00,CUST-6534,43,Male,Fashion,39.0,2,78.0,10,COD,4.3,1
TXN-11110,2025-02-16 16:00:00,CUST-7688,37,Male,Electronics,24.78,4,99.12,5,Debit Card,3.5,1
TXN-11111,2025-02-16 17:00:00,CUST-1833,39,Female,Electronics,56.22,5,281.1,5,COD,,0
TXN-11112,2025-02-16 18:00:00,CUST-3823,65,Female,Beauty,102.13,5,510.65,15,Credit Card,2.8,0
TXN-11113,2025-02-16 19:00:00,CUST-8973,66,Female,Home & Kitchen,192.38,1,192.38,15,Credit Card,,1
TXN-11114,2025-02-16 20:00:00,CUST-1864,23,Male,Sports,34.29,2,68.58,25,Credit Card,4.5,1
TXN-11115,2025-02-16 21:00:00,CUST-6169,46,Male,Home & Kitchen,44.08,1,44.08,15,Credit Card,4.4,1
TXN-11116,2025-02-16 22:00:00,CUST-7712,53,Female,Home & Kitchen,43.07,2,86.14,25,PayPal,4.5,1
TXN-11117,2025-02-16 23:00:00,CUST-1645,42,Male,Fashion,138.87,5,694.35,10,Debit Card,3.8,1
TXN-11118,2025-02-17 00:00:00,CUST-9057,54,Male,Fashion,22.55,3,67.65,0,Credit Card,4.0,0
TXN-11119,2025-02-17 01:00:00,CUST-3449,68,Non-Binary,Electronics,100.49,3,301.47,15,COD,3.2,0
TXN-11120,2025-02-17 02:00:00,CUST-7844,41,Female,Electronics,42.95,5,214.75,20,Credit Card,3.4,0
TXN-11121,2025-02-17 03:00:00,CUST-4912,34,Male,Fashion,18.51,4,74.04,10,Credit Card,5.0,0
TXN-11122,2025-02-17 04:00:00,CUST-1314,30,Female,Fashion,18.11,3,54.33,10,Credit Card,3.0,1
TXN-11123,2025-02-17 05:00:00,CUST-7955,39,Male,Fashion,40.78,2,81.56,5,Credit Card,4.5,1
TXN-11124,2025-02-17 06:00:00,CUST-6220,25,Male,Electronics,137.04,2,274.08,0,UPI/NetBanking,4.1,1
TXN-11125,2025-02-17 07:00:00,CUST-2431,18,Female,Home & Kitchen,50.47,5,252.35,0,UPI/NetBanking,5.0,0
TXN-11126,2025-02-17 08:00:00,CUST-2733,21,Female,Electronics,131.51,1,131.51,0,PayPal,4.0,1
TXN-11127,2025-02-17 09:00:00,CUST-4818,63,Male,Fashion,79.06,4,316.24,15,PayPal,4.0,1
TXN-11128,2025-02-17 10:00:00,CUST-2003,50,Male,Electronics,33.73,2,67.46,20,UPI/NetBanking,3.4,0
TXN-11129,2025-02-17 11:00:00,CUST-2241,38,Female,Electronics,57.67,5,288.35,0,UPI/NetBanking,4.3,0
TXN-11130,2025-02-17 12:00:00,CUST-4944,59,Female,Home & Kitchen,43.09,2,86.18,0,Credit Card,4.7,1
TXN-11131,2025-02-17 13:00:00,CUST-8046,66,Female,Fashion,336.26,1,336.26,5,PayPal,3.9,1
TXN-11132,2025-02-17 14:00:00,CUST-5299,38,Male,Home & Kitchen,70.66,4,282.64,5,UPI/NetBanking,3.3,1
TXN-11133,2025-02-17 15:00:00,CUST-4737,20,Female,Fashion,195.2,3,585.6,20,Debit Card,2.7,1
TXN-11134,2025-02-17 16:00:00,CUST-3327,42,Male,Electronics,27.76,3,83.28,5,Debit Card,4.5,0
TXN-11135,2025-02-17 17:00:00,CUST-8116,60,Female,Electronics,263.16,2,526.32,0,UPI/NetBanking,4.1,0
TXN-11136,2025-02-17 18:00:00,CUST-5972,53,Male,Electronics,94.35,4,377.4,5,COD,4.3,1
TXN-11137,2025-02-17 19:00:00,CUST-1979,24,Male,Fashion,70.05,3,210.15,0,UPI/NetBanking,4.4,1
TXN-11138,2025-02-17 20:00:00,CUST-3598,37,Female,Fashion,26.04,2,52.08,10,Credit Card,5.0,1
TXN-11139,2025-02-17 21:00:00,CUST-3099,48,Male,Fashion,60.86,2,121.72,20,PayPal,5.0,1
TXN-11140,2025-02-17 22:00:00,CUST-8801,53,Male,Beauty,116.87,2,233.74,25,PayPal,3.6,1
TXN-11141,2025-02-17 23:00:00,CUST-4883,33,Female,Fashion,16.66,5,83.3,20,UPI/NetBanking,3.8,1
TXN-11142,2025-02-18 00:00:00,CUST-5358,42,Female,Beauty,42.48,2,84.96,5,PayPal,5.0,0
TXN-11143,2025-02-18 01:00:00,CUST-1050,70,Female,Home & Kitchen,145.14,3,435.42,5,Credit Card,4.6,0
TXN-11144,2025-02-18 02:00:00,CUST-2972,21,Female,Electronics,151.31,3,453.93,0,UPI/NetBanking,5.0,1
TXN-11145,2025-02-18 03:00:00,CUST-5885,27,Male,Electronics,102.79,4,411.16,0,UPI/NetBanking,4.8,1
TXN-11146,2025-02-18 04:00:00,CUST-8276,24,Female,Fashion,33.73,5,168.65,5,Credit Card,5.0,1
TXN-11147,2025-02-18 05:00:00,CUST-3030,38,Female,Fashion,47.19,4,188.76,10,UPI/NetBanking,3.7,1
TXN-11148,2025-02-18 06:00:00,CUST-1565,38,Female,Home & Kitchen,197.56,1,197.56,15,PayPal,4.6,1
TXN-11149,2025-02-18 07:00:00,CUST-3292,51,Male,Home & Kitchen,23.19,3,69.57,25,Credit Card,4.2,1
TXN-11150,2025-02-18 08:00:00,CUST-9596,68,Male,Electronics,162.11,2,324.22,5,Credit Card,3.4,0
TXN-11151,2025-02-18 09:00:00,CUST-4920,61,Female,Electronics,172.32,2,344.64,5,Credit Card,5.0,0
TXN-11152,2025-02-18 10:00:00,CUST-6234,66,Female,Fashion,75.68,3,227.04,5,PayPal,3.7,1
TXN-11153,2025-02-18 11:00:00,CUST-1657,20,Male,Home & Kitchen,15.61,1,15.61,10,UPI/NetBanking,4.4,1
TXN-11154,2025-02-18 12:00:00,CUST-5610,41,Female,Electronics,34.14,5,170.7,0,Credit Card,4.6,0
TXN-11155,2025-02-18 13:00:00,CUST-5675,46,Female,Home & Kitchen,75.95,4,303.8,0,Credit Card,5.0,0
TXN-11156,2025-02-18 14:00:00,CUST-5892,61,Male,Home & Kitchen,45.73,4,182.92,0,UPI/NetBanking,5.0,1
TXN-11157,2025-02-18 15:00:00,CUST-5134,19,Male,Electronics,31.96,3,95.88,0,COD,3.3,1
TXN-11158,2025-02-18 16:00:00,CUST-3707,48,Female,Electronics,382.72,2,765.44,0,Credit Card,,0
TXN-11159,2025-02-18 17:00:00,CUST-1819,35,Female,Fashion,55.83,5,279.15,25,Credit Card,5.0,1
TXN-11160,2025-02-18 18:00:00,CUST-7933,41,Male,Fashion,16.93,1,16.93,20,Credit Card,5.0,1
TXN-11161,2025-02-18 19:00:00,CUST-4353,58,Female,Home & Kitchen,17.62,4,70.48,0,Credit Card,3.6,1
TXN-11162,2025-02-18 20:00:00,CUST-5475,62,Female,Electronics,115.05,2,230.1,0,PayPal,,1
TXN-11163,2025-02-18 21:00:00,CUST-8630,18,Female,Electronics,20.53,3,61.59,15,PayPal,4.1,1
TXN-11164,2025-02-18 22:00:00,CUST-4081,46,Female,Sports,18.84,5,94.2,15,UPI/NetBanking,5.0,1
TXN-11165,2025-02-18 23:00:00,CUST-4793,65,Male,Fashion,92.47,4,369.88,15,UPI/NetBanking,5.0,1
TXN-11166,2025-02-19 00:00:00,CUST-6254,40,Male,Home & Kitchen,54.56,3,163.68,15,Credit Card,3.5,1
TXN-11167,2025-02-19 01:00:00,CUST-9884,45,Male,Electronics,27.59,3,82.77,10,UPI/NetBanking,3.6,0
TXN-11168,2025-02-19 02:00:00,CUST-3376,52,Female,Home & Kitchen,176.88,5,884.4,0,Debit Card,2.9,1
TXN-11169,2025-02-19 03:00:00,CUST-2339,25,Non-Binary,Fashion,77.31,5,386.55,0,COD,4.5,1
TXN-11170,2025-02-19 04:00:00,CUST-6486,38,Female,Beauty,82.58,4,330.32,10,Debit Card,4.6,0
TXN-11171,2025-02-19 05:00:00,CUST-7684,24,Male,Home & Kitchen,29.39,2,58.78,15,Debit Card,4.5,1
TXN-11172,2025-02-19 06:00:00,CUST-6022,43,Male,Electronics,101.43,2,202.86,0,Credit Card,3.4,0
TXN-11173,2025-02-19 07:00:00,CUST-2168,46,Female,Fashion,52.6,4,210.4,0,UPI/NetBanking,3.8,1
TXN-11174,2025-02-19 08:00:00,CUST-8838,55,Male,Fashion,17.72,3,53.16,5,Credit Card,4.6,1
TXN-11175,2025-02-19 09:00:00,CUST-9831,45,Female,Home & Kitchen,51.75,4,207.0,25,UPI/NetBanking,4.2,0
TXN-11176,2025-02-19 10:00:00,CUST-2508,64,Female,Home & Kitchen,23.39,4,93.56,15,Credit Card,3.9,0
TXN-11177,2025-02-19 11:00:00,CUST-6075,63,Female,Electronics,59.94,1,59.94,10,UPI/NetBanking,5.0,0
TXN-11178,2025-02-19 12:00:00,CUST-3969,62,Female,Beauty,80.21,1,80.21,0,Credit Card,4.3,0
TXN-11179,2025-02-19 13:00:00,CUST-8401,28,Male,Home & Kitchen,62.29,2,124.58,25,Credit Card,4.2,1
TXN-11180,2025-02-19 14:00:00,CUST-3893,20,Male,Electronics,185.57,5,927.85,15,Credit Card,4.9,1
TXN-11181,2025-02-19 15:00:00,CUST-2902,26,Male,Sports,94.0,1,94.0,5,UPI/NetBanking,5.0,1
TXN-11182,2025-02-19 16:00:00,CUST-9904,48,Male,Fashion,117.92,1,117.92,0,Credit Card,4.3,0
TXN-11183,2025-02-19 17:00:00,CUST-7575,33,Female,Beauty,25.96,2,51.92,0,Credit Card,3.7,1
TXN-11184,2025-02-19 18:00:00,CUST-8829,68,Female,Home & Kitchen,25.47,1,25.47,0,Credit Card,3.5,1
TXN-11185,2025-02-19 19:00:00,CUST-1183,50,Female,Electronics,108.19,5,540.95,10,Credit Card,4.0,1
TXN-11186,2025-02-19 20:00:00,CUST-4498,48,Male,Electronics,31.09,5,155.45,10,UPI/NetBanking,4.7,0
TXN-11187,2025-02-19 21:00:00,CUST-3080,27,Female,Electronics,76.22,1,76.22,10,Credit Card,4.6,0
TXN-11188,2025-02-19 22:00:00,CUST-5300,66,Male,Beauty,143.95,1,143.95,0,PayPal,3.6,1
TXN-11189,2025-02-19 23:00:00,CUST-4681,26,Male,Sports,75.56,4,302.24,10,PayPal,3.7,1
TXN-11190,2025-02-20 00:00:00,CUST-8090,44,Male,Electronics,203.9,2,407.8,15,Credit Card,3.9,0
TXN-11191,2025-02-20 01:00:00,CUST-6594,52,Female,Sports,179.36,4,717.44,10,UPI/NetBanking,3.8,1
TXN-11192,2025-02-20 02:00:00,CUST-3248,23,Female,Sports,79.67,5,398.35,10,Credit Card,3.2,0
TXN-11193,2025-02-20 03:00:00,CUST-5734,32,Male,Sports,217.09,5,1085.45,0,COD,3.7,0
TXN-11194,2025-02-20 04:00:00,CUST-7944,30,Female,Beauty,27.75,3,83.25,0,PayPal,5.0,1
TXN-11195,2025-02-20 05:00:00,CUST-4349,55,Female,Electronics,124.04,3,372.12,10,Credit Card,4.4,1
TXN-11196,2025-02-20 06:00:00,CUST-9142,43,Female,Electronics,86.38,5,431.9,5,Credit Card,3.8,0
TXN-11197,2025-02-20 07:00:00,CUST-7169,43,Male,Electronics,246.2,4,984.8,5,COD,4.0,0
TXN-11198,2025-02-20 08:00:00,CUST-1835,58,Non-Binary,Home & Kitchen,69.99,4,279.96,5,Credit Card,5.0,1
TXN-11199,2025-02-20 09:00:00,CUST-1892,22,Male,Fashion,41.57,1,41.57,20,PayPal,4.9,0
TXN-11200,2025-02-20 10:00:00,CUST-6531,64,Male,Fashion,37.27,5,186.35,10,PayPal,3.6,0
TXN-11201,2025-02-20 11:00:00,CUST-4872,53,Female,Beauty,31.03,4,124.12,0,UPI/NetBanking,5.0,1
TXN-11202,2025-02-20 12:00:00,CUST-5419,25,Male,Beauty,36.23,4,144.92,10,Debit Card,4.8,0
TXN-11203,2025-02-20 13:00:00,CUST-1051,37,Male,Beauty,176.02,4,704.08,0,Credit Card,4.0,1
TXN-11204,2025-02-20 14:00:00,CUST-7299,66,Male,Fashion,41.95,4,167.8,5,Debit Card,3.5,0
TXN-11205,2025-02-20 15:00:00,CUST-9315,46,Female,Fashion,118.32,5,591.6,15,PayPal,3.8,0
TXN-11206,2025-02-20 16:00:00,CUST-5491,36,Female,Fashion,193.63,1,193.63,10,UPI/NetBanking,4.5,0
TXN-11207,2025-02-20 17:00:00,CUST-1358,40,Male,Electronics,63.72,4,254.88,20,Credit Card,4.3,1
TXN-11208,2025-02-20 18:00:00,CUST-8840,32,Female,Home & Kitchen,92.69,2,185.38,15,COD,4.9,1
TXN-11209,2025-02-20 19:00:00,CUST-2474,28,Male,Home & Kitchen,19.37,1,19.37,10,Credit Card,4.7,1
TXN-11210,2025-02-20 20:00:00,CUST-4047,37,Male,Electronics,189.61,5,948.05,0,PayPal,4.8,1
TXN-11211,2025-02-20 21:00:00,CUST-3882,48,Female,Beauty,37.91,2,75.82,10,Credit Card,4.1,1
TXN-11212,2025-02-20 22:00:00,CUST-8578,41,Female,Electronics,243.69,2,487.38,15,Credit Card,5.0,0
TXN-11213,2025-02-20 23:00:00,CUST-1339,21,Male,Electronics,68.82,2,137.64,0,UPI/NetBanking,4.4,1
TXN-11214,2025-02-21 00:00:00,CUST-2800,28,Female,Beauty,20.9,4,83.6,0,Credit Card,3.4,1
TXN-11215,2025-02-21 01:00:00,CUST-7471,64,Male,Fashion,293.2,5,1466.0,5,UPI/NetBanking,4.2,1
TXN-11216,2025-02-21 02:00:00,CUST-7679,49,Male,Electronics,21.48,3,64.44,15,Credit Card,3.0,0
TXN-11217,2025-02-21 03:00:00,CUST-5907,38,Female,Beauty,35.64,2,71.28,5,UPI/NetBanking,5.0,0
TXN-11218,2025-02-21 04:00:00,CUST-3331,,Male,Fashion,71.7,4,286.8,15,UPI/NetBanking,5.0,0
TXN-11219,2025-02-21 05:00:00,CUST-1841,27,Female,Sports,44.76,1,44.76,5,COD,4.4,0
TXN-11220,2025-02-21 06:00:00,CUST-9397,20,Female,Beauty,70.5,3,211.5,5,Credit Card,4.0,0
TXN-11221,2025-02-21 07:00:00,CUST-2659,63,Female,Electronics,75.55,5,377.75,5,UPI/NetBanking,3.7,0
TXN-11222,2025-02-21 08:00:00,CUST-7028,51,Female,Beauty,135.77,4,543.08,15,Credit Card,3.8,1
TXN-11223,2025-02-21 09:00:00,CUST-9289,27,Female,Fashion,106.85,4,427.4,15,UPI/NetBanking,4.2,1
TXN-11224,2025-02-21 10:00:00,CUST-5518,20,Male,Electronics,27.13,4,108.52,10,UPI/NetBanking,3.7,0
TXN-11225,2025-02-21 11:00:00,CUST-9962,31,Male,Electronics,181.42,3,544.26,15,PayPal,4.6,1
TXN-11226,2025-02-21 12:00:00,CUST-2871,47,Female,Fashion,125.64,3,376.92,20,COD,4.0,1
TXN-11227,2025-02-21 13:00:00,CUST-6416,38,Female,Home & Kitchen,168.34,5,841.7,10,Credit Card,4.6,0
TXN-11228,2025-02-21 14:00:00,CUST-8919,50,Male,Sports,418.4,1,418.4,25,Credit Card,3.9,0
TXN-11229,2025-02-21 15:00:00,CUST-3424,68,Male,Sports,68.06,2,136.12,20,PayPal,3.6,1
TXN-11230,2025-02-21 16:00:00,CUST-5900,28,Female,Sports,107.42,3,322.26,20,Credit Card,4.6,1
TXN-11231,2025-02-21 17:00:00,CUST-7786,19,Male,Fashion,46.3,4,185.2,20,UPI/NetBanking,3.6,1
TXN-11232,2025-02-21 18:00:00,CUST-5693,69,Male,Electronics,48.68,4,194.72,20,Credit Card,3.8,1
TXN-11233,2025-02-21 19:00:00,CUST-3458,49,Female,Sports,149.12,2,298.24,25,Credit Card,5.0,0
TXN-11234,2025-02-21 20:00:00,CUST-6853,23,Male,Beauty,49.06,1,49.06,25,Credit Card,5.0,0
TXN-11235,2025-02-21 21:00:00,CUST-4149,43,Female,Fashion,41.44,3,124.32,10,UPI/NetBanking,4.1,1
TXN-11236,2025-02-21 22:00:00,CUST-5259,67,Female,Electronics,94.27,3,282.81,0,Debit Card,4.5,1
TXN-11237,2025-02-21 23:00:00,CUST-8413,50,Male,Home & Kitchen,158.26,4,633.04,15,Credit Card,4.0,0
TXN-11238,2025-02-22 00:00:00,CUST-3436,20,Male,Home & Kitchen,25.65,1,25.65,25,Credit Card,4.8,0
TXN-11239,2025-02-22 01:00:00,CUST-6451,55,Male,Fashion,59.83,5,299.15,15,Credit Card,5.0,0
TXN-11240,2025-02-22 02:00:00,CUST-7402,22,Male,Beauty,153.36,4,613.44,0,UPI/NetBanking,3.6,0
TXN-11241,2025-02-22 03:00:00,CUST-6301,70,Male,Sports,61.65,3,184.95,25,PayPal,4.8,0
TXN-11242,2025-02-22 04:00:00,CUST-5105,49,Female,Fashion,18.65,2,37.3,0,UPI/NetBanking,5.0,1
TXN-11243,2025-02-22 05:00:00,CUST-3957,67,Male,Fashion,50.7,5,253.5,5,Credit Card,4.6,0
TXN-11244,2025-02-22 06:00:00,CUST-6447,65,Female,Electronics,57.11,5,285.55,25,UPI/NetBanking,3.5,1
TXN-11245,2025-02-22 07:00:00,CUST-1645,64,Female,Electronics,503.03,4,2012.12,0,Credit Card,3.3,1
TXN-11246,2025-02-22 08:00:00,CUST-7836,56,Female,Sports,168.05,2,336.1,5,Credit Card,3.3,0
TXN-11247,2025-02-22 09:00:00,CUST-4759,55,Male,Electronics,79.31,1,79.31,0,Debit Card,4.4,0
TXN-11248,2025-02-22 10:00:00,CUST-5483,52,Female,Electronics,187.47,3,562.41,15,PayPal,4.2,1
TXN-11249,2025-02-22 11:00:00,CUST-9750,36,Female,Beauty,235.89,4,943.56,10,Credit Card,4.5,0
TXN-11250,2025-02-22 12:00:00,CUST-5023,19,Male,Sports,126.61,2,253.22,10,PayPal,5.0,1
TXN-11251,2025-02-22 13:00:00,CUST-4343,41,Male,Sports,46.48,5,232.4,10,UPI/NetBanking,4.4,1
TXN-11252,2025-02-22 14:00:00,CUST-4924,67,Female,Sports,300.3,1,300.3,15,Credit Card,4.5,1
TXN-11253,2025-02-22 15:00:00,CUST-9758,25,Female,Home & Kitchen,145.85,3,437.55,15,UPI/NetBanking,4.8,1
TXN-11254,2025-02-22 16:00:00,CUST-2415,28,Male,Electronics,158.53,5,792.65,0,COD,5.0,0
TXN-11255,2025-02-22 17:00:00,CUST-6573,68,Female,Electronics,76.06,4,304.24,0,Credit Card,4.4,0
TXN-11256,2025-02-22 18:00:00,CUST-4715,67,Female,Beauty,56.64,3,169.92,0,Credit Card,3.1,0
TXN-11257,2025-02-22 19:00:00,CUST-6823,,Female,Fashion,50.15,1,50.15,25,Debit Card,4.7,1
TXN-11258,2025-02-22 20:00:00,CUST-2908,48,Female,Sports,125.01,3,375.03,0,Debit Card,3.4,1
TXN-11259,2025-02-22 21:00:00,CUST-5031,70,Male,Electronics,24.58,3,73.74,10,COD,5.0,0
TXN-11260,2025-02-22 22:00:00,CUST-7750,51,Male,Fashion,129.05,4,516.2,0,COD,1.8,1
TXN-11261,2025-02-22 23:00:00,CUST-3251,56,Female,Electronics,25.23,3,75.69,15,Credit Card,3.4,0
TXN-11262,2025-02-23 00:00:00,CUST-1804,66,Female,Fashion,181.67,5,908.35,20,Debit Card,3.8,1
TXN-11263,2025-02-23 01:00:00,CUST-5874,43,Female,Electronics,228.46,4,913.84,0,Credit Card,4.4,1
TXN-11264,2025-02-23 02:00:00,CUST-1065,48,Male,Beauty,59.27,1,59.27,0,UPI/NetBanking,4.4,1
TXN-11265,2025-02-23 03:00:00,CUST-2343,29,Female,Home & Kitchen,186.28,1,186.28,5,PayPal,4.1,1
TXN-11266,2025-02-23 04:00:00,CUST-4909,18,Female,Beauty,88.07,2,176.14,5,Credit Card,2.9,1
TXN-11267,2025-02-23 05:00:00,CUST-7364,51,Male,Electronics,324.32,4,1297.28,20,Credit Card,4.4,1
TXN-11268,2025-02-23 06:00:00,CUST-9153,,Male,Home & Kitchen,131.75,2,263.5,10,Debit Card,3.9,1
TXN-11269,2025-02-23 07:00:00,CUST-5076,20,Male,Electronics,19.05,1,19.05,10,Credit Card,5.0,1
TXN-11270,2025-02-23 08:00:00,CUST-2814,18,Male,Fashion,65.37,2,130.74,15,PayPal,4.0,0
TXN-11271,2025-02-23 09:00:00,CUST-7735,51,Female,Fashion,34.13,2,68.26,0,UPI/NetBanking,4.8,1
TXN-11272,2025-02-23 10:00:00,CUST-5487,34,Male,Fashion,20.39,1,20.39,15,UPI/NetBanking,3.4,0
TXN-11273,2025-02-23 11:00:00,CUST-5705,35,Male,Beauty,69.48,5,347.4,0,UPI/NetBanking,4.3,1
TXN-11274,2025-02-23 12:00:00,CUST-8812,35,Male,Electronics,214.91,1,214.91,15,UPI/NetBanking,4.7,1
TXN-11275,2025-02-23 13:00:00,CUST-9350,27,Male,Home & Kitchen,77.75,1,77.75,0,PayPal,4.2,1
TXN-11276,2025-02-23 14:00:00,CUST-2755,36,Male,Electronics,283.81,5,1419.05,20,UPI/NetBanking,4.1,1
TXN-11277,2025-02-23 15:00:00,CUST-9143,18,Male,Electronics,139.37,5,696.85,5,Credit Card,4.6,1
TXN-11278,2025-02-23 16:00:00,CUST-7960,69,Male,Electronics,58.7,5,293.5,10,UPI/NetBanking,5.0,1
TXN-11279,2025-02-23 17:00:00,CUST-5012,39,Male,Beauty,79.63,4,318.52,0,COD,,0
TXN-11280,2025-02-23 18:00:00,CUST-3244,20,Male,Fashion,483.4,1,483.4,0,COD,4.1,0
TXN-11281,2025-02-23 19:00:00,CUST-7076,34,Male,Home & Kitchen,25.89,3,77.67,10,Debit Card,3.7,0
TXN-11282,2025-02-23 20:00:00,CUST-4878,23,Female,Beauty,80.43,2,160.86,0,PayPal,3.6,0
TXN-11283,2025-02-23 21:00:00,CUST-9020,31,Female,Beauty,23.96,5,119.8,10,COD,3.3,1
TXN-11284,2025-02-23 22:00:00,CUST-6717,66,Male,Home & Kitchen,17.32,1,17.32,25,UPI/NetBanking,4.7,0
TXN-11285,2025-02-23 23:00:00,CUST-1740,30,Female,Electronics,44.71,1,44.71,10,Credit Card,5.0,0
TXN-11286,2025-02-24 00:00:00,CUST-4345,66,Female,Electronics,113.67,2,227.34,10,Debit Card,3.9,0
TXN-11287,2025-02-24 01:00:00,CUST-3868,44,Male,Beauty,35.23,2,70.46,5,UPI/NetBanking,4.5,0
TXN-11288,2025-02-24 02:00:00,CUST-9523,61,Female,Sports,91.14,5,455.7,25,Debit Card,5.0,1
TXN-11289,2025-02-24 03:00:00,CUST-8357,57,Female,Fashion,47.25,5,236.25,0,PayPal,4.2,0
TXN-11290,2025-02-24 04:00:00,CUST-7648,67,Female,Sports,191.57,1,191.57,15,Credit Card,4.1,1
TXN-11291,2025-02-24 05:00:00,CUST-8853,59,Female,Home & Kitchen,27.35,5,136.75,0,Debit Card,3.3,0
TXN-11292,2025-02-24 06:00:00,CUST-1831,56,Female,Electronics,80.82,1,80.82,5,UPI/NetBanking,4.0,0
TXN-11293,2025-02-24 07:00:00,CUST-8007,31,Male,Beauty,116.99,1,116.99,10,UPI/NetBanking,4.5,1
TXN-11294,2025-02-24 08:00:00,CUST-9957,66,Male,Electronics,42.49,3,127.47,0,PayPal,4.4,1
TXN-11295,2025-02-24 09:00:00,CUST-1497,28,Female,Beauty,89.93,1,89.93,10,UPI/NetBanking,3.1,1
TXN-11296,2025-02-24 10:00:00,CUST-9831,21,Female,Home & Kitchen,93.93,2,187.86,25,Credit Card,4.4,0
TXN-11297,2025-02-24 11:00:00,CUST-5786,23,Female,Electronics,108.76,5,543.8,5,UPI/NetBanking,3.4,0
TXN-11298,2025-02-24 12:00:00,CUST-3879,36,Female,Beauty,47.05,4,188.2,0,UPI/NetBanking,,1
TXN-11299,2025-02-24 13:00:00,CUST-1045,33,Male,Home & Kitchen,22.89,5,114.45,0,Credit Card,4.7,1
TXN-11300,2025-02-24 14:00:00,CUST-9383,38,Male,Electronics,46.56,2,93.12,15,UPI/NetBanking,4.7,1
TXN-11301,2025-02-24 15:00:00,CUST-8696,31,Male,Home & Kitchen,95.96,4,383.84,10,PayPal,,1
TXN-11302,2025-02-24 16:00:00,CUST-9615,22,Male,Beauty,238.81,4,955.24,0,UPI/NetBanking,5.0,0
TXN-11303,2025-02-24 17:00:00,CUST-5237,59,Male,Sports,73.65,2,147.3,10,UPI/NetBanking,3.6,1
TXN-11304,2025-02-24 18:00:00,CUST-2051,33,Male,Electronics,116.39,5,581.95,10,PayPal,3.6,0
TXN-11305,2025-02-24 19:00:00,CUST-5875,33,Female,Beauty,26.89,5,134.45,5,Credit Card,3.4,0
TXN-11306,2025-02-24 20:00:00,CUST-8568,70,Male,Sports,99.89,2,199.78,5,PayPal,4.3,1
TXN-11307,2025-02-24 21:00:00,CUST-4753,41,Male,Home & Kitchen,44.57,1,44.57,10,UPI/NetBanking,4.0,1
TXN-11308,2025-02-24 22:00:00,CUST-5761,70,Female,Sports,16.93,2,33.86,15,UPI/NetBanking,3.8,1
TXN-11309,2025-02-24 23:00:00,CUST-6432,26,Male,Beauty,20.4,3,61.2,0,PayPal,4.2,1
TXN-11310,2025-02-25 00:00:00,CUST-4912,31,Male,Beauty,52.28,5,261.4,0,Credit Card,3.8,0
TXN-11311,2025-02-25 01:00:00,CUST-2674,63,Female,Fashion,123.58,1,123.58,10,UPI/NetBanking,4.5,1
TXN-11312,2025-02-25 02:00:00,CUST-4243,26,Male,Fashion,36.74,4,146.96,20,PayPal,5.0,1
TXN-11313,2025-02-25 03:00:00,CUST-6364,24,Male,Fashion,59.45,5,297.25,15,UPI/NetBanking,,1
TXN-11314,2025-02-25 04:00:00,CUST-4419,69,Male,Electronics,143.17,1,143.17,10,Debit Card,3.7,0
TXN-11315,2025-02-25 05:00:00,CUST-7181,58,Female,Electronics,43.35,5,216.75,0,PayPal,5.0,0
TXN-11316,2025-02-25 06:00:00,CUST-7027,40,Male,Electronics,46.69,1,46.69,15,Debit Card,4.2,1
TXN-11317,2025-02-25 07:00:00,CUST-2783,32,Male,Fashion,50.7,1,50.7,10,PayPal,4.7,1
TXN-11318,2025-02-25 08:00:00,CUST-9287,33,Male,Fashion,61.05,1,61.05,0,Credit Card,5.0,1
TXN-11319,2025-02-25 09:00:00,CUST-3130,44,Female,Electronics,53.85,1,53.85,15,Credit Card,3.6,1
TXN-11320,2025-02-25 10:00:00,CUST-1759,24,Male,Electronics,143.82,1,143.82,20,COD,4.7,0
TXN-11321,2025-02-25 11:00:00,CUST-4328,43,Female,Electronics,189.23,1,189.23,5,PayPal,4.7,1
TXN-11322,2025-02-25 12:00:00,CUST-4581,39,Male,Beauty,75.47,2,150.94,5,Credit Card,4.0,1
TXN-11323,2025-02-25 13:00:00,CUST-3336,51,Female,Electronics,295.53,1,295.53,0,Debit Card,,1
TXN-11324,2025-02-25 14:00:00,CUST-8330,39,Male,Fashion,108.49,5,542.45,15,UPI/NetBanking,4.4,1
TXN-11325,2025-02-25 15:00:00,CUST-3033,60,Male,Home & Kitchen,16.55,1,16.55,10,COD,5.0,0
TXN-11326,2025-02-25 16:00:00,CUST-5740,29,Female,Home & Kitchen,66.3,3,198.9,10,Credit Card,3.9,1
TXN-11327,2025-02-25 17:00:00,CUST-7158,60,Male,Home & Kitchen,93.88,5,469.4,15,PayPal,3.3,1
TXN-11328,2025-02-25 18:00:00,CUST-2468,36,Male,Beauty,88.59,5,442.95,0,Credit Card,5.0,0
TXN-11329,2025-02-25 19:00:00,CUST-4185,30,Male,Beauty,154.86,2,309.72,0,Credit Card,4.3,1
TXN-11330,2025-02-25 20:00:00,CUST-1897,62,Male,Home & Kitchen,29.32,1,29.32,5,UPI/NetBanking,3.9,0
